t,theta1,omega1,theta2,omega2,x2,y2,energy
0.5850000000,-0.1882093828,-4.1056180323,0.8502740217,0.5020853804,0.5643610272,-1.6421180886,-9.8100003005
0.5900000000,-0.2086307134,-4.0630796102,0.8524576665,0.3716768286,0.5457796528,-1.6364501970,-9.8100002996
0.5950000000,-0.2288417202,-4.0214660465,0.8539937963,0.2430721980,0.5270606520,-1.6309072331,-9.8100002991
0.6000000000,-0.2488466922,-3.9806436347,0.8548913263,0.1162304979,0.5082132573,-1.6254976180,-9.8100002990
0.6050000000,-0.2686492559,-3.9404810073,0.8551589786,-0.0088845664,0.4892458454,-1.6202288438,-9.8100002991
0.6100000000,-0.2882523875,-3.9008496568,0.8548053062,-0.1323041292,0.4701659898,-1.6151075532,-9.8100002993
0.6150000000,-0.3076584289,-3.8616243187,0.8538387199,-0.2540539337,0.4509805086,-1.6101396102,-9.8100002996
0.6200000000,-0.3268691042,-3.8226832537,0.8522675156,-0.3741542845,0.4316955095,-1.6053301607,-9.8100002999
0.6250000000,-0.3458855382,-3.7839084552,0.8500999009,-0.4926201407,0.4123164314,-1.6006836866,-9.8100003003
0.6300000000,-0.3647082754,-3.7451858041,0.8473440216,-0.6094613195,0.3928480840,-1.5962040525,-9.8100003005
0.6350000000,-0.3833372994,-3.7064051852,0.8440079869,-0.7246827833,0.3732946841,-1.5918945466,-9.8100003008
0.6400000000,-0.4017720536,-3.6674605784,0.8400998923,-0.8382849918,0.3536598912,-1.5877579164,-9.8100003009
0.6450000000,-0.4200114617,-3.6282501310,0.8356278416,-0.9502643034,0.3339468402,-1.5837964002,-9.8100003011
0.6500000000,-0.4380539488,-3.5886762195,0.8305999661,-1.0606134125,0.3141581743,-1.5800117543,-9.8100003011
0.6550000000,-0.4558974623,-3.5486455026,0.8250244418,-1.1693218135,0.2942960751,-1.5764052774,-9.8100003011
0.6600000000,-0.4735394938,-3.5080689696,0.8189095044,-1.2763762836,0.2743622936,-1.5729778314,-9.8100003011
0.6650000000,-0.4909771009,-3.4668619843,0.8122634612,-1.3817613764,0.2543581791,-1.5697298607,-9.8100003010
0.6700000000,-0.5082069288,-3.4249443257,0.8050947015,-1.4854599226,0.2342847085,-1.5666614089,-9.8100003009
0.6750000000,-0.5252252331,-3.3822402252,0.7974117036,-1.5874535311,0.2141425150,-1.5637721337,-9.8100003008
0.6800000000,-0.5420279012,-3.3386783994,0.7892230396,-1.6877230882,0.1939319164,-1.5610613209,-9.8100003006
0.6850000000,-0.5586104759,-3.2941920768,0.7805373784,-1.7862492502,0.1736529431,-1.5585278971,-9.8100003005
0.6900000000,-0.5749681771,-3.2487190194,0.7713634847,-1.8830129262,0.1533053666,-1.5561704412,-9.8100003004
0.6950000000,-0.5910959250,-3.2022015344,0.7617102174,-1.9779957491,0.1328887269,-1.5539871962,-9.8100003003
0.7000000000,-0.6069883628,-3.1545864780,0.7515865241,-2.0711805321,0.1124023603,-1.5519760793,-9.8100003002
0.7050000000,-0.6226398791,-3.1058252470,0.7410014349,-2.1625517075,0.0918454274,-1.5501346930,-9.8100003002
0.7100000000,-0.6380446311,-3.0558737587,0.7299640525,-2.2520957470,0.0712169398,-1.5484603353,-9.8100003002
0.7150000000,-0.6531965666,-3.0046924167,0.7184835414,-2.3398015614,0.0505157876,-1.5469500099,-9.8100003003
